1709454656.511802,0
1709454656.539024,11
1709454656.593583,18
1709454656.618213,26
1709454656.661290,30
1709454656.702351,38
1709454656.770494,44
1709454656.789439,54
1709454656.826073,64
1709454656.863744,68
1709454656.900926,77
1709454656.933307,90
1709454656.953006,96
1709454656.974326,105
1709454657.029086,113
1709454657.072536,117
1709454657.096504,130
1709454657.137386,145
1709454657.165139,152
1709454657.221764,153
1709454657.241571,170
1709454657.271080,176
1709454657.290067,181
1709454657.310453,192
1709454657.337684,200
1709454657.400988,202
1709454657.428378,220
1709454657.458850,227
1709454657.488306,234
1709454657.549293,240
1709454657.578603,260
1709454657.601660,267
1709454657.665833,282
1709454657.698552,290
1709454657.716161,296
1709454657.741392,298
1709454657.771709,300
1709454657.790195,300
1709454657.841323,300
1709454657.909811,300
1709454657.930047,299
1709454657.954927,300
1709454657.985693,299
1709454658.003896,300
1709454658.024298,300
1709454658.047387,299
1709454658.072338,300
1709454658.101475,299
1709454658.140645,300
1709454658.188850,298
1709454658.209400,300
1709454658.250002,300
1709454658.270966,299
1709454658.311150,297
1709454658.351895,300
1709454658.375212,300
1709454658.416488,296
1709454658.440922,300
1709454658.472712,300
1709454658.501556,300
1709454658.554270,300
1709454658.571214,299
1709454658.620993,299
1709454658.682075,300
1709454658.752640,298
1709454658.769870,300
1709454658.820355,298
1709454658.838618,300
1709454658.877684,300
1709454658.916782,300
1709454658.937049,300
1709454658.963428,300
1709454658.986720,299
1709454659.006803,298
1709454659.030644,300
1709454659.077983,296
1709454659.102275,299
1709454659.132547,299
1709454659.191226,296
1709454659.229882,297
1709454659.253312,298
1709454659.275003,298
1709454659.324193,298
1709454659.351366,297
1709454659.373158,298
1709454659.461523,298
1709454659.482965,298
1709454659.520252,298
1709454659.552080,298
1709454659.589424,296
1709454659.612230,299
1709454659.630736,298
1709454659.648568,298
1709454659.682734,295
1709454659.710500,296
1709454659.739840,296
1709454659.762742,298
1709454659.784814,295
1709454659.805512,295
1709454659.829571,295
1709454659.871385,300
1709454659.892270,300
1709454659.958217,299
1709454659.982487,300
1709454660.017785,300
1709454660.037056,300
1709454660.091882,297
1709454660.110333,299
1709454660.230429,299
1709454660.282279,298
1709454660.375318,295
1709454660.400522,295
1709454660.443870,298
1709454660.466506,298
1709454660.489122,296
1709454660.517003,292
1709454660.547995,290
1709454660.584767,292
1709454660.614800,296
1709454660.640353,297
1709454660.686275,297
1709454660.758667,289
1709454660.786423,300
1709454660.845870,299
1709454660.866697,299
1709454660.903052,299
1709454660.932806,297
1709454660.954561,300
1709454660.998681,300
1709454661.030448,299
1709454661.072819,300
1709454661.128205,299
1709454661.180563,298
1709454661.221432,296
1709454661.248782,299
1709454661.270483,299
1709454661.326572,298
1709454661.357418,299
1709454661.411883,295
1709454661.443482,300
1709454661.462858,300
1709454661.483466,298
1709454661.524359,297
1709454661.558197,298
1709454661.578950,294
1709454661.607174,298
1709454661.628525,296
1709454661.652578,293
1709454661.674925,294
1709454661.701546,299
1709454661.724500,299
1709454661.767559,300
1709454661.790875,300
1709454661.861474,299
1709454661.913789,295
1709454661.943251,298
1709454661.997774,297
1709454662.031520,300
1709454662.099193,298
1709454662.159307,291
1709454662.205652,298
1709454662.228405,297
1709454662.252388,298
1709454662.276051,294
1709454662.306326,297
1709454662.334991,296
1709454662.373240,296
1709454662.395939,295
1709454662.451128,297
1709454662.498723,292
1709454662.606355,296
1709454662.627596,297
1709454662.650502,297
1709454662.672840,295
1709454662.714088,290
1709454662.751176,292
1709454662.774353,299
1709454662.799032,298
1709454662.819212,299
1709454662.846707,300
1709454662.872841,298
1709454662.932222,297
1709454662.952058,298
1709454662.971190,295
1709454662.996738,297
1709454663.054691,296
1709454663.093932,298
1709454663.117408,298
1709454663.143037,299
1709454663.193222,298
1709454663.245158,291
1709454663.310672,299
1709454663.374222,291
1709454663.394426,298
1709454663.416768,299
1709454663.438516,298
1709454663.484967,299
1709454663.506974,300
1709454663.528548,299
1709454663.556329,298
1709454663.604463,297
1709454663.625562,297
1709454663.669714,299
1709454663.741009,299
1709454663.781895,298
1709454663.804980,299
1709454663.873122,290
1709454663.899555,283
1709454663.925879,299
1709454663.950150,298
1709454663.974729,295
1709454664.017247,291
1709454664.075675,277
1709454664.098397,278
1709454664.124685,274
1709454664.192812,270
1709454664.214847,265
1709454664.252045,264
1709454664.295063,255
1709454664.327155,252
1709454664.366689,250
1709454664.421345,244
1709454664.439275,245
1709454664.486006,243
1709454664.504602,242
1709454664.542203,238
1709454664.562397,239
1709454664.583355,236
1709454664.620871,230
1709454664.648261,228
1709454664.666825,223
1709454664.693985,218
1709454664.757851,219
1709454664.833371,215
1709454664.861212,232
1709454664.912227,229
1709454664.951881,232
1709454664.972301,237
1709454665.016031,234
1709454665.060412,233
1709454665.098413,241
1709454665.135229,240
1709454665.153620,245
1709454665.170324,247
1709454665.201189,250
1709454665.234957,248
1709454665.254151,248
1709454665.280914,248
1709454665.326544,247
1709454665.382982,244
1709454665.405280,248
1709454665.425940,247
1709454665.446659,246
1709454665.571728,245
1709454665.663168,248
1709454665.717078,242
1709454665.740901,248
1709454665.773620,248
1709454665.805032,247
1709454665.837260,248
1709454665.854738,247
1709454665.914888,244
1709454665.938756,249
1709454665.970302,250
1709454666.007758,247
1709454666.059809,238
1709454666.093113,234
1709454666.138023,224
1709454666.180418,220
1709454666.201810,216
1709454666.231447,213
1709454666.255018,211
1709454666.279959,207
1709454666.300420,207
1709454666.335803,205
1709454666.365285,203
1709454666.388699,197
1709454666.413868,195
1709454666.432176,194
1709454666.463098,187
1709454666.508610,180
1709454666.527090,181
1709454666.546488,178
1709454666.567637,177
1709454666.594490,176
1709454666.615574,177
1709454666.643313,176
1709454666.704086,173
1709454666.725032,172
1709454666.761570,170
1709454666.788143,170
1709454666.805841,171
1709454666.845695,171
1709454666.870592,170
1709454666.890057,171
1709454666.950591,170
1709454666.968268,171
1709454666.988892,170
1709454667.052410,166
1709454667.073915,168
1709454667.091915,167
1709454667.116724,165
1709454667.147900,166
1709454667.172955,166
1709454667.213697,163
1709454667.273642,162
1709454667.329825,164
1709454667.356332,162
1709454667.378922,162
1709454667.399717,161
1709454667.450321,161
1709454667.475871,159
1709454667.498183,158
1709454667.551099,156
1709454667.577417,157
1709454667.598176,157
1709454667.642837,156
1709454667.702143,156
1709454667.738782,158
1709454667.777302,157
1709454667.811402,155
1709454667.839381,157
1709454667.869704,157
1709454667.890210,156
1709454667.928149,158
1709454667.972066,156
1709454667.991386,156
1709454668.014141,156
1709454668.053242,157
1709454668.092370,156
1709454668.145578,158
1709454668.212482,158
1709454668.291009,159
1709454668.309985,159
1709454668.336108,159
1709454668.409020,157
1709454668.429253,157
1709454668.475101,154
1709454668.499039,157
1709454668.558849,156
1709454668.584468,158
1709454668.637227,152
1709454668.664797,156
1709454668.683267,156
1709454668.726768,151
1709454668.752521,157
1709454668.771892,155
1709454668.806053,156
1709454668.831970,155
1709454668.876591,151
1709454668.902668,156
1709454668.920302,156
1709454668.979793,152
1709454669.000477,154
1709454669.022779,155
1709454669.046188,155
1709454669.072316,154
1709454669.119061,152
1709454669.145945,155
1709454669.180692,155
1709454669.233258,150
1709454669.271531,152
1709454669.304258,155
1709454669.323863,153
1709454669.345764,153
1709454669.401471,152
1709454669.427753,153
1709454669.447990,152
1709454669.519515,153
1709454669.542299,152
1709454669.562303,152
1709454669.579785,151
1709454669.600130,153
1709454669.622415,151
1709454669.644207,150
1709454669.689065,152
1709454669.713449,151
1709454669.758427,145
1709454669.785710,149
1709454669.825767,147
1709454669.882720,151
1709454669.908560,149
1709454669.976719,149
1709454670.007722,149
1709454670.051944,148
1709454670.069762,151
1709454670.125662,150
1709454670.188646,150
1709454670.227397,152
1709454670.274565,151
1709454670.307654,152
1709454670.360200,148
1709454670.383214,152
1709454670.424808,153
1709454670.447022,152
1709454670.467319,153
1709454670.492006,150
1709454670.543550,149
1709454670.572830,151
1709454670.596443,151
1709454670.647288,149
1709454670.665570,151
1709454670.690333,151
1709454670.718079,149
1709454670.768403,151
1709454670.797147,150
1709454670.837903,149
1709454670.858044,151
1709454670.880509,150
1709454670.919038,149
1709454670.988605,152
1709454671.053587,152
1709454671.070047,153
1709454671.114498,149
1709454671.152924,152
1709454671.192069,154
1709454671.218365,151
1709454671.241875,150
1709454671.286858,153
1709454671.317575,150
1709454671.336028,150
1709454671.363283,151
1709454671.381152,153
1709454671.433746,149
1709454671.452574,152
1709454671.502415,148
1709454671.549549,153
1709454671.589860,154
1709454671.658613,153
1709454671.679683,153
1709454671.702059,155
1709454671.722092,153
1709454671.762894,150
1709454671.783936,152
1709454671.803309,152
1709454671.821274,154
1709454671.845272,152
1709454671.870074,151
1709454671.893362,154
1709454671.940432,151
1709454671.963855,150
1709454671.987396,153
1709454672.038955,153
1709454672.067942,151
1709454672.084484,152
1709454672.115653,155
1709454672.136139,153
1709454672.179224,148
1709454672.201473,152
1709454672.223293,152
1709454672.248589,151
1709454672.265579,151
1709454672.287688,151
1709454672.315672,152
1709454672.337511,151
1709454672.388705,148
1709454672.434528,151
1709454672.454450,154
1709454672.475743,152
1709454672.544705,152
1709454672.593609,148
1709454672.619629,150
1709454672.655495,152
1709454672.681261,151
1709454672.721116,148
1709454672.757257,152
1709454672.779779,153
1709454672.800409,154
1709454672.862071,155
1709454672.883074,153
1709454672.902627,153
1709454672.937140,152
1709454672.962043,155
1709454672.985995,155
1709454673.036242,148
1709454673.058520,152
1709454673.077996,154
1709454673.133879,151
1709454673.153060,154
1709454673.193102,148
1709454673.247465,151
1709454673.294996,154
1709454673.319845,154
1709454673.372045,150
1709454673.405830,152
1709454673.431291,152
1709454673.473050,154
1709454673.493734,154
1709454673.560846,150
1709454673.590307,154
1709454673.623272,156
1709454673.645033,156
1709454673.664701,155
1709454673.698247,154
1709454673.742965,154
1709454673.762170,156
1709454673.784388,154
1709454673.813958,155
1709454673.842318,153
1709454673.868232,156
1709454673.892592,156
1709454673.931460,154
1709454673.997777,151
1709454674.019890,156
1709454674.041543,155
1709454674.060060,155
1709454674.095518,153
1709454674.122426,152
1709454674.155718,154
1709454674.172829,154
1709454674.233527,156
1709454674.276691,151
1709454674.297521,154
1709454674.335718,151
1709454674.376755,155
1709454674.397530,155
1709454674.428202,155
